timestamp,label,confidence,scores,mask_area,descr
2025-10-29 18:17:41,LowConfidence,0.4964029699996894,"{'Paper': 0.4964029699996894, 'Metal': 0.15541487196839013, 'Plastic': 0.21745384545461868}",34082,low_1761742061366.jpg
2025-10-29 18:17:41,LowConfidence,0.4960425346287984,"{'Paper': 0.4960425346287984, 'Metal': 0.14752605167053046, 'Plastic': 0.2167733152440332}",33559,low_1761742061405.jpg
2025-10-29 18:17:41,LowConfidence,0.4977768475020838,"{'Paper': 0.4977768475020838, 'Metal': 0.15208212936469445, 'Plastic': 0.21738264840834157}",32982,low_1761742061422.jpg
2025-10-29 18:17:41,LowConfidence,0.49386682251783115,"{'Paper': 0.49386682251783115, 'Metal': 0.1487780305703693, 'Plastic': 0.2165608076671997}",32409,low_1761742061455.jpg
2025-10-29 18:17:41,LowConfidence,0.4943471761694461,"{'Paper': 0.4943471761694461, 'Metal': 0.14809382572871496, 'Plastic': 0.21709168785239552}",31514,low_1761742061488.jpg
2025-10-29 18:17:41,LowConfidence,0.4955530827530156,"{'Paper': 0.4955530827530156, 'Metal': 0.15692875596536915, 'Plastic': 0.217546366636229}",30857,low_1761742061526.jpg
2025-10-29 18:17:41,LowConfidence,0.4912169599420416,"{'Paper': 0.4912169599420416, 'Metal': 0.15290111488409042, 'Plastic': 0.21796583034738348}",30962,low_1761742061555.jpg
2025-10-29 18:17:41,LowConfidence,0.49386743922728965,"{'Paper': 0.49386743922728965, 'Metal': 0.15284136995613545, 'Plastic': 0.217489489894141}",31431,low_1761742061595.jpg
2025-10-29 18:17:41,LowConfidence,0.49507331828503737,"{'Paper': 0.49507331828503737, 'Metal': 0.15755436771101974, 'Plastic': 0.217725584016463}",31767,low_1761742061617.jpg
2025-10-29 18:17:41,LowConfidence,0.49368764350004096,"{'Paper': 0.49368764350004096, 'Metal': 0.1529582039919426, 'Plastic': 0.21711084836564304}",31791,low_1761742061694.jpg
2025-10-29 18:17:41,LowConfidence,0.49611285052389886,"{'Paper': 0.49611285052389886, 'Metal': 0.15665857229674138, 'Plastic': 0.2174732583610721}",31562,low_1761742061734.jpg
2025-10-29 18:17:41,LowConfidence,0.495723965865416,"{'Paper': 0.495723965865416, 'Metal': 0.15175663985511606, 'Plastic': 0.2172890766324419}",31304,low_1761742061776.jpg
2025-10-29 18:17:41,LowConfidence,0.4927706673926965,"{'Paper': 0.4927706673926965, 'Metal': 0.16101381868480305, 'Plastic': 0.21802363629946708}",31112,low_1761742061816.jpg
2025-10-29 18:17:41,LowConfidence,0.4951581880900511,"{'Paper': 0.4951581880900511, 'Metal': 0.16204056576764758, 'Plastic': 0.21775162894375857}",31104,low_1761742061854.jpg
2025-10-29 18:17:41,LowConfidence,0.4948890836844487,"{'Paper': 0.4948890836844487, 'Metal': 0.15489238054003357, 'Plastic': 0.21749732072394135}",31231,low_1761742061895.jpg
2025-10-29 18:17:41,LowConfidence,0.49363797514168295,"{'Paper': 0.49363797514168295, 'Metal': 0.15897319693147155, 'Plastic': 0.21819444600448545}",31422,low_1761742061936.jpg
2025-10-29 18:17:41,LowConfidence,0.49755131312488743,"{'Paper': 0.49755131312488743, 'Metal': 0.1580569820350094, 'Plastic': 0.21759473215794795}",31439,low_1761742061977.jpg
2025-10-29 18:17:42,LowConfidence,0.49428045907996393,"{'Paper': 0.49428045907996393, 'Metal': 0.16011111065128944, 'Plastic': 0.21754430997279295}",31350,low_1761742062017.jpg
2025-10-29 18:17:42,LowConfidence,0.4950126767867216,"{'Paper': 0.4950126767867216, 'Metal': 0.1609846634017025, 'Plastic': 0.2175944183684491}",31043,low_1761742062061.jpg
2025-10-29 18:17:42,LowConfidence,0.4966657539424334,"{'Paper': 0.4966657539424334, 'Metal': 0.15929351873691672, 'Plastic': 0.21739320581068966}",30918,low_1761742062092.jpg
2025-10-29 18:17:42,LowConfidence,0.49473478614243627,"{'Paper': 0.49473478614243627, 'Metal': 0.1559595180133256, 'Plastic': 0.2172637407294524}",30880,low_1761742062126.jpg
2025-10-29 18:17:42,LowConfidence,0.4948482808996616,"{'Paper': 0.4948482808996616, 'Metal': 0.1588373257937398, 'Plastic': 0.21727583731905462}",30870,low_1761742062154.jpg
